img_name,lat,lng,place_id,osm_type,osm_id,osm_key,osm_value,type,accuracy,label,name,postcode,locality,district,city,county,state,country,country_code,housenumber,street
img_08389.jpg,48.95261764526367,2.3098769187927246,89332360,way,1112349129,highway,residential,street,0,"Rue Monribot, Centre-Ville, Épinay-sur-Seine, Saint-Denis, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93800, France",Rue Monribot,93800,,Centre-Ville,Épinay-sur-Seine,Seine-Saint-Denis,Île-de-France,France,fr,,
img_08390.jpg,49.28939056396485,-122.78836059570312,349278586,way,35197184,highway,residential,street,0,"Trevor Wingrove Way, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 6E3, Canada",Trevor Wingrove Way,V3B 6E3,,River Springs,Coquitlam,Metro Vancouver Regional District,British Columbia,Canada,ca,,
img_08391.jpg,50.19676208496094,31.74590301513672,178509846,way,1094058811,highway,trunk,street,0,"М-03, Яготинська міська громада, Бориспільський район, Київська область, 07750, Україна",М-03,07750,,,Яготинська міська громада,Бориспільський район,Київська область,Україна,ua,,
img_08392.jpg,41.032901763916016,-89.43802642822266,347590775,way,21947041,highway,primary,street,0,"Hilltop Drive, Sparland, Marshall County, Illinois, 61565, United States",Hilltop Drive,61565,,,Sparland,Marshall County,Illinois,United States,us,,
img_08393.jpg,-29.27834701538086,27.5351791381836,30544333,way,132520632,highway,tertiary,street,0,"Bochabela III Street, Bochabela III, Mabote, Berea District, Lesotho",Bochabela III Street,,,Bochabela III,Mabote,Berea District,,Lesotho,ls,,
img_08394.jpg,30.32796096801757,35.5068473815918,42323172,way,108181707,highway,primary,street,0,"طريق الملك, الحي, Petra Sub-District, لواء البتراء, معان, 71882, الأردن",طريق الملك,71882,,,الحي,Petra Sub-District,معان,الأردن,jo,,
img_08395.jpg,-22.71951484680176,-47.66859436035156,8718605,way,189606301,highway,residential,street,0,"Rua Doutor Galdino de Carvalho, Nova Piracicaba, Piracicaba, Região Imediata de Piracicaba, Região Metropolitana de Piracicaba, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, 13403-130, Brasil",Rua Doutor Galdino de Carvalho,13403-130,,Nova Piracicaba,Piracicaba,Região Metropolitana de Piracicaba,São Paulo,Brasil,br,,
img_08396.jpg,45.6383056640625,0.6335286498069763,78762757,way,159344452,highway,tertiary,street,0,"Route des Nordmanns, Busserolles, Nontron, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24360, France",Route des Nordmanns,24360,,,Busserolles,Dordogne,Nouvelle-Aquitaine,France,fr,,
img_08397.jpg,-26.3072452545166,31.49195671081543,30044770,way,77014535,highway,primary,street,0,"MR5, Mbuluzana, Croydon, Inkhundla Mkhiweni, Manzini, eSwatini",MR5,,,Mbuluzana,Croydon,Inkhundla Mkhiweni,Manzini,eSwatini,sz,,
img_08398.jpg,41.82151412963867,15.363247871398926,72497270,way,107064252,highway,tertiary,street,0,"SP39 San Nazario - Poggio Imperiale - Coppa, Poggio Imperiale, Foggia, Puglia, Italia",SP39 San Nazario - Poggio Imperiale - Coppa,,Poggio Imperiale,,Poggio Imperiale,Foggia,Puglia,Italia,it,,
img_08399.jpg,42.45880508422852,-82.97550964355469,381293477,way,8689941,place,house,house,0,"21876, Nummer Avenue, Warren, Macomb County, Michigan, 48089, United States",,48089,,,Warren,Macomb County,Michigan,United States,us,21876,Nummer Avenue
img_08400.jpg,52.51898193359375,85.16607666015625,203147966,way,98083327,building,yes,house,0,"29, улица Виктора Петрова, Бийск, городской округ Бийск, Алтайский край, Сибирский федеральный округ, 659300, Россия",,659300,,,Бийск,городской округ Бийск,Алтайский край,Россия,ru,29,улица Виктора Петрова
img_08401.jpg,51.14204788208008,22.486003875732425,167837382,way,608739082,highway,tertiary,street,0,"Nowiny, gmina Głusk, powiat lubelski, województwo lubelskie, 20-524, Polska",,20-524,,,Nowiny,powiat lubelski,województwo lubelskie,Polska,pl,,
img_08402.jpg,-33.42375183105469,-70.5787582397461,1549657,node,582707033,amenity,pharmacy,house,0,"Cruz Verde, 1040, Avenida Américo Vespucio Sur, Vaticano, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7580386, Chile",Cruz Verde,7580386,Vaticano,Las Condes,,Provincia de Santiago,Región Metropolitana de Santiago,Chile,cl,1040,Avenida Américo Vespucio Sur
img_08403.jpg,-8.225830078125,111.914794921875,26400812,way,785792189,highway,residential,street,0,"Kresikan, Tulungagung, Jawa Timur, Jawa, Indonesia",,,,,Kresikan,Tulungagung,Jawa Timur,Indonesia,id,,
img_08404.jpg,33.50192642211914,-88.4169921875,370040971,way,13659249,place,house,house,0,"599, North 15th Street, Columbus, Lowndes County, Mississippi, 39701, United States",,39701,,,Columbus,Lowndes County,Mississippi,United States,us,599,North 15th Street
img_08405.jpg,1.3250876665115356,103.91682434082033,236637915,way,388268500,building,residential,house,0,"6, Jalan Grisek, Kembangan, Bedok, Southeast, Singapore, 418037, Singapore",,418037,Kembangan,Bedok,Singapore,,,Singapore,sg,6,Jalan Grisek
img_08406.jpg,55.79584503173828,37.511905670166016,181314705,way,289283392,building,apartments,house,0,"16 к1, Новопесчаная улица, район Сокол, Москва, Центральный федеральный округ, 125057, Россия",,125057,,район Сокол,Москва,,Москва,Россия,ru,16 к1,Новопесчаная улица
img_08407.jpg,-26.823392868041992,25.099672317504883,30403201,way,5018790,highway,trunk,street,0,"N14, Naledi Ward 5, Naledi Local Municipality, Dr Ruth Segomotsi Mompati District Municipality, North West, South Africa",N14,,,Naledi Ward 5,Naledi Local Municipality,Dr Ruth Segomotsi Mompati District Municipality,North West,South Africa,za,,
img_08408.jpg,52.45451354980469,-0.8163190484046936,259414789,way,441988500,highway,unclassified,street,0,"Desborough, North Northamptonshire, England, NN14 2JW, United Kingdom",,NN14 2JW,,,Desborough,North Northamptonshire,England,United Kingdom,gb,,
img_08409.jpg,44.464473724365234,2.9455502033233643,79235980,way,123443548,highway,living_street,street,0,"Rue de la Traverse, Lagraillenq, Sainte-Eulalie-d'Olt, Rodez, Aveyron, Occitanie, France métropolitaine, 12130, France",Rue de la Traverse,12130,,Lagraillenq,Sainte-Eulalie-d'Olt,Aveyron,Occitanie,France,fr,,
img_08410.jpg,37.098087310791016,-80.73738098144531,378718040,way,20445184,place,house,house,0,"4243, Sunny View Heights Loop, Pulaski County, Virginia, 24301, United States",,24301,,,,Pulaski County,Virginia,United States,us,4243,Sunny View Heights Loop
img_08411.jpg,49.83821487426758,3.2905001640319824,89181059,way,107336243,amenity,parking,house,0,"Quai Gayant, Saint-Quentin, Aisne, Hauts-de-France, France métropolitaine, 02100, France",,02100,,,Saint-Quentin,Aisne,Hauts-de-France,France,fr,,Quai Gayant
img_08412.jpg,38.60827255249024,-90.4110107421875,312638570,way,365939716,highway,residential,street,0,"Huntleigh, Saint Louis County, Missouri, 63122, United States",,63122,,,Huntleigh,Saint Louis County,Missouri,United States,us,,
img_08413.jpg,36.13559341430664,139.3977813720703,242935156,way,139486642,highway,unclassified,street,0,"曙町四丁目, 熊谷市, 埼玉県, 360-0021, 日本",,360-0021,曙町四丁目,,熊谷市,,埼玉県,日本,jp,,
img_08414.jpg,41.60241317749024,-72.85079193115234,328238789,node,8893348640,place,house,house,0,"188, Spring Lake Road, Southington, Capitol Planning Region, Connecticut, 06489, United States",,06489,,,Southington,Capitol Planning Region,Connecticut,United States,us,188,Spring Lake Road
img_08415.jpg,58.20014190673828,15.024847030639648,150610999,way,1020101375,highway,tertiary,street,0,"Väderstadsvägen, Flemminge, Boxholm, Boxholms kommun, Östergötlands län, 590 12, Sverige",Väderstadsvägen,590 12,,Flemminge,Boxholm,Östergötlands län,,Sverige,se,,
img_08416.jpg,55.1468505859375,25.18955993652344,161895547,way,653957114,building,ruins,house,0,"7, Bažnyčios g., Pusnė, Giedraičių seniūnija, Molėtų rajono savivaldybė, Utenos apskritis, 33270, Lietuva",,33270,,,Pusnė,Giedraičių seniūnija,Utenos apskritis,Lietuva,lt,7,Bažnyčios g.
img_08417.jpg,-24.88887405395508,152.23744201660156,23180416,way,377705254,highway,primary,street,0,"Gin Gin Road, Sharon, Bundaberg Region, Queensland, Australia",Gin Gin Road,,,,Sharon,Bundaberg Region,Queensland,Australia,au,,
img_08418.jpg,38.2931022644043,140.84056091308594,242366738,way,997367876,highway,residential,street,0,"中山四丁目, 青葉区, 仙台市, 宮城県, 981-0952, 日本",,981-0952,中山四丁目,青葉区,仙台市,,宮城県,日本,jp,,
img_08419.jpg,42.62571334838867,-9.01776123046875,266007177,way,16099583,highway,primary,street,0,"AC-550, As Lombas, Carballosa, Xuño, Porto do Son, Ribeira, Noia, A Coruña, Galicia, 15995, España",AC-550,15995,As Lombas,Carballosa,Porto do Son,Noia,Galicia,España,es,,
img_08420.jpg,51.84758758544922,8.481239318847656,128114149,node,3357813274,place,house,house,0,"7, Holter Weg, Varensell, Rietberg, Kreis Gütersloh, Nordrhein-Westfalen, 33397, Deutschland",,33397,,Varensell,Rietberg,Kreis Gütersloh,Nordrhein-Westfalen,Deutschland,de,7,Holter Weg
img_08421.jpg,64.2554931640625,-20.324934005737305,253295108,way,680962273,highway,primary,street,0,"Biskupstungnabraut, Vatnsleysa, Bláskógabyggð, Suðurland, Ísland",Biskupstungnabraut,,,Vatnsleysa,,Bláskógabyggð,,Ísland,is,,
img_08422.jpg,25.05938720703125,121.36193084716795,215358849,node,11190989155,place,house,house,0,"2之1號, 文三一街, 公西, 公西里, 龜山區, 桃園市, 333, 臺灣",,333,公西,公西里,桃園市,,,臺灣,tw,2之1號,文三一街
img_08423.jpg,33.788055419921875,-117.95952606201172,293605756,way,401294760,highway,primary,street,0,"Chapman Avenue, Garden Grove, Orange County, California, 92841, United States",Chapman Avenue,92841,,,Garden Grove,Orange County,California,United States,us,,
img_08424.jpg,42.520057678222656,8.699227333068848,73880468,way,30797793,highway,secondary,street,0,"D 81b, Chiesaccia, Calenzana, Calvi, Haute-Corse, Corse, France métropolitaine, 20214, France",D 81b,20214,,Chiesaccia,Calenzana,Haute-Corse,Corse,France,fr,,
img_08425.jpg,42.46206283569336,-71.05327606201172,333430707,way,29863336,building,yes,house,0,"183, Porter Street, Melrose, Middlesex County, Massachusetts, 02176, United States",,02176,,,Melrose,Middlesex County,Massachusetts,United States,us,183,Porter Street
img_08426.jpg,48.221439361572266,14.21234130859375,119958385,way,373366747,highway,tertiary,street,0,"Neubauerstraße, Traun, Bezirk Linz-Land, Oberösterreich, 4050, Österreich",Neubauerstraße,4050,,,Traun,Bezirk Linz-Land,Oberösterreich,Österreich,at,,
img_08427.jpg,34.97277069091797,-120.43545532226562,355053580,way,16263697,place,house,house,0,"101, West Grant Street, Santa Maria, Santa Barbara County, California, 93458, United States",,93458,,,Santa Maria,Santa Barbara County,California,United States,us,101,West Grant Street
img_08428.jpg,38.288551330566406,140.14007568359375,242451464,way,107409426,highway,trunk,street,0,"国道287号, 朝日町, 西村山郡, 山形県, 日本",国道287号,,,,朝日町,西村山郡,山形県,日本,jp,,
img_08429.jpg,43.59259033203125,-79.5905532836914,36518380,way,141022865,place,house,house,0,"2362, Haines Road, Mississauga, Peel Region, Golden Horseshoe, Ontario, L4Y 1Y6, Canada",,L4Y 1Y6,,,Mississauga,Peel Region,Ontario,Canada,ca,2362,Haines Road
img_08430.jpg,56.33845138549805,30.52895736694336,157250833,way,701757893,building,yes,house,0,"1А, улица Дьяконова, Великие Луки, Псковская область, Северо-Западный федеральный округ, 182100, Россия",,182100,,,Великие Луки,,Псковская область,Россия,ru,1А,улица Дьяконова
img_08431.jpg,39.2013053894043,141.10044860839844,240054588,way,109508544,highway,tertiary,street,0,"金ケ崎町, 胆沢郡, 岩手県, 029-4503, 日本",,029-4503,,,金ケ崎町,胆沢郡,岩手県,日本,jp,,
img_08432.jpg,42.1222038269043,-82.41981506347656,57946096,way,204190261,place,house,house,0,"21331, Zion Road, Chatham-Kent, Ontario, Canada",,,,,,Chatham-Kent,Ontario,Canada,ca,21331,Zion Road
img_08433.jpg,38.09634780883789,27.40668296813965,52610061,way,1006434328,highway,trunk,street,0,"İzmir-Aydın yolu, Pamukyazı Mahallesi, Torbalı, İzmir, Ege Bölgesi, 35885, Türkiye",İzmir-Aydın yolu,35885,,Pamukyazı Mahallesi,Torbalı,,İzmir,Türkiye,tr,,
img_08434.jpg,35.30455017089844,-120.65911865234376,290817964,way,134097343,highway,residential,street,0,"Village Drive, San Luis Obispo County, California, 93407, United States",Village Drive,93407,,,,San Luis Obispo County,California,United States,us,,
img_08435.jpg,51.55437088012695,7.06505298614502,103797221,way,147192480,amenity,parking,house,0,"P1, Arenaring, Erle-Berger Feld, Erle, Gelsenkirchen-Ost, Gelsenkirchen, Nordrhein-Westfalen, 45891, Deutschland",P1,45891,Erle-Berger Feld,Erle,Gelsenkirchen,,Nordrhein-Westfalen,Deutschland,de,,Arenaring
img_08436.jpg,43.41083526611328,-71.06742095947266,358393626,way,220953174,place,house,house,0,"250, Charles Street, Farmington, Strafford County, New Hampshire, 03835, United States",,03835,,,Farmington,Strafford County,New Hampshire,United States,us,250,Charles Street
img_08437.jpg,52.0960807800293,0.0225059129297733,146393412,way,140295407,highway,trunk,street,0,"Melbourn Bypass, Meldreth, South Cambridgeshire, Cambridgeshire, Cambridgeshire and Peterborough, England, SG8 6GJ, United Kingdom",Melbourn Bypass,SG8 6GJ,,Meldreth,South Cambridgeshire,Cambridgeshire,England,United Kingdom,gb,,
img_08438.jpg,52.4947509765625,-2.21120834350586,257680672,way,22586950,highway,unclassified,street,0,"Worlds End, Swindon, South Staffordshire, Staffordshire, England, DY7 5AT, United Kingdom",Worlds End,DY7 5AT,,Swindon,South Staffordshire,Staffordshire,England,United Kingdom,gb,,
img_08439.jpg,-34.23473358154297,147.26571655273438,18920917,way,431023583,highway,secondary,street,0,"Mary Gilmore Way, Ariah Park, Temora Shire Council, New South Wales, 2665, Australia",Mary Gilmore Way,2665,,,Ariah Park,,New South Wales,Australia,au,,
img_08440.jpg,-29.95013236999512,-51.56694412231445,7188592,way,388730681,highway,primary,street,0,"Rodovia José Manoel Gonzales de Souza, Charqueadas, Região Geográfica Imediata de Charqueadas - Triunfo - São Jerônimo, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil",Rodovia José Manoel Gonzales de Souza,,,Charqueadas,Charqueadas,Região Metropolitana de Porto Alegre,Rio Grande do Sul,Brasil,br,,
img_08441.jpg,33.964332580566406,-118.23999786376952,386156896,way,13311267,place,house,house,0,"82201, Walnut Drive, Nadeau, Firestone Park, Los Angeles County, California, 90001, United States",,90001,,Nadeau,Firestone Park,Los Angeles County,California,United States,us,82201,Walnut Drive
img_08442.jpg,13.608643531799316,100.54399871826172,238548918,way,637078467,highway,residential,street,0,"บ้านคลองสองพี่น้อง, ตำบลปากคลองบางปลากด, เทศบาลตำบลพระสมุทรเจดีย์, อำเภอพระสมุทรเจดีย์, จังหวัดสมุทรปราการ, 10290, ประเทศไทย",,10290,,บ้านคลองสองพี่น้อง,ตำบลปากคลองบางปลากด,อำเภอพระสมุทรเจดีย์,จังหวัดสมุทรปราการ,ประเทศไทย,th,,
img_08443.jpg,-34.62924575805664,-58.7327880859375,17532004,way,57733627,highway,residential,street,0,"Guillermo Marconi, Villa Itatí, Villa General Zapiola, Paso del Rey, Partido de Moreno, Buenos Aires, 1742, Argentina",Guillermo Marconi,1742,Villa Itatí,Villa General Zapiola,Paso del Rey,Partido de Moreno,Buenos Aires,Argentina,ar,,
img_08444.jpg,50.20709991455078,19.5953426361084,171467569,way,265396351,building,residential,house,0,"41, Leśna, Gorenice, Kąt, Gorenice, gmina Olkusz, powiat olkuski, województwo małopolskie, 32-327, Polska",,32-327,Gorenice,Kąt,Gorenice,powiat olkuski,województwo małopolskie,Polska,pl,41,Leśna
img_08445.jpg,30.594751358032227,-88.23541259765625,376962842,way,7904633,place,house,house,0,"4601, Rosehill Drive, Meadow Lake, Tillmans Corner, Mobile County, Alabama, 36619, United States",,36619,,Meadow Lake,Tillmans Corner,Mobile County,Alabama,United States,us,4601,Rosehill Drive
img_08446.jpg,60.27312088012695,24.42312812805176,155712830,way,82672201,building,detached,house,0,"25, Rantatie, Veikkola, Pohjoinen Kirkkonummi, Kirkkonummi, Helsingin seutukunta, Uusimaa, Manner-Suomi, 02880, Suomi / Finland",,02880,,Veikkola,Kirkkonummi,,Uusimaa,Suomi / Finland,fi,25,Rantatie
img_08447.jpg,54.87173843383789,-1.4887490272521973,252803516,way,4041456,highway,primary,street,0,"Chester Road, New Penshaw, New Herrington, Sunderland, Tyne and Wear, North East, England, DH4 7EB, United Kingdom",Chester Road,DH4 7EB,,New Penshaw,Sunderland,Tyne and Wear,England,United Kingdom,gb,,
img_08448.jpg,17.35988426208496,78.37104034423828,231087407,way,1118825931,highway,residential,street,0,"PBEL City, Bairagiguda, Gandipet mandal, Ranga Reddy, Telangana, 500086, India",,500086,PBEL City,,Bairagiguda,Gandipet mandal,Telangana,India,in,,
img_08449.jpg,42.4152946472168,-90.42971801757812,347071174,way,510221649,building,yes,house,0,"210, South Main Street, Galena Historic District, Galena, West Galena Township, Jo Daviess County, Illinois, 61036, United States",,61036,Galena Historic District,,Galena,Jo Daviess County,Illinois,United States,us,210,South Main Street
img_08450.jpg,44.33945083618164,143.3438720703125,250361723,way,171756368,highway,unclassified,street,0,"大山町一丁目, 紋別市, オホーツク総合振興局, 北海道, 094-0005, 日本",,094-0005,大山町一丁目,,紋別市,オホーツク総合振興局,北海道,日本,jp,,
img_08451.jpg,48.95703887939453,2.296306133270264,89582630,way,696834204,amenity,dojo,house,0,"Judo Club Orgemont, 12, Rue de Strasbourg, Orgemont, Épinay-sur-Seine, Saint-Denis, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93800, France",Judo Club Orgemont,93800,,Orgemont,Épinay-sur-Seine,Seine-Saint-Denis,Île-de-France,France,fr,12,Rue de Strasbourg
img_08452.jpg,42.15426254272461,-74.13431549072266,358845407,way,20094477,place,house,house,0,"324, Roaring Kill Road, Town of Hunter, Greene County, New York, 12427, United States",,12427,,,Town of Hunter,Greene County,New York,United States,us,324,Roaring Kill Road
img_08453.jpg,43.83259963989258,4.3622236251831055,74788378,node,920412270,place,house,house,0,"24, Rue Jeanne d'Arc, Écusson, Feuchères, Nîmes, Gard, Occitanie, France métropolitaine, 30020, France",,30020,Écusson,Feuchères,Nîmes,Gard,Occitanie,France,fr,24,Rue Jeanne d'Arc
img_08454.jpg,-18.01972198486328,-70.25691223144531,3856093,way,558189632,highway,residential,street,0,"Calle El Escorpio, Silpay, Para, Tacna, 23006, Perú",Calle El Escorpio,23006,Silpay,Para,Tacna,Tacna,Tacna,Perú,pe,,
img_08455.jpg,7.463305473327637,125.78136444091795,242034436,way,126583064,highway,residential,street,0,"Villa Magsanoc, Mankilam, Tagum, Davao del Norte, Davao Region, 8100, Pilipinas",,8100,Villa Magsanoc,Mankilam,Tagum,,Davao del Norte,Pilipinas,ph,,
img_08456.jpg,59.84557342529297,30.26227378845215,156815567,way,306811306,leisure,common,house,0,"улица Подводника Кузьмина, округ Княжево, Санкт-Петербург, Северо-Западный федеральный округ, 198215, Россия",,198215,,округ Княжево,Санкт-Петербург,,Санкт-Петербург,Россия,ru,,улица Подводника Кузьмина
img_08457.jpg,41.51099395751953,-87.14420318603516,374227636,way,17507262,place,house,house,0,"416, Sandalwood Drive, Porter County, Indiana, 46385, United States",,46385,,,,Porter County,Indiana,United States,us,416,Sandalwood Drive
img_08458.jpg,24.978757858276367,121.23114776611328,213110340,node,11192247996,place,house,house,0,"765號, 中福路, 盧厝, 忠福里, 中壢區, 桃園市, 320068, 臺灣",,320068,盧厝,忠福里,桃園市,,,臺灣,tw,765號,中福路
img_08459.jpg,19.42609405517578,-99.18545532226562,288015862,way,433756023,tourism,museum,house,0,"Museo Nacional de Antropología, Avenida Paseo de la Reforma, 1a. Sección del Bosque de Chapultepec, Ciudad de México, Miguel Hidalgo, Ciudad de México, 11560, México",Museo Nacional de Antropología,11560,1a. Sección del Bosque de Chapultepec,Ciudad de México,Ciudad de México,,,México,mx,,Avenida Paseo de la Reforma
img_08460.jpg,56.86005783081055,60.65934371948242,186189856,relation,16568949,building,apartments,house,0,"42, улица Блюхера, ЖК ""Цветной бульвар"", Пионерский, Кировский район, Екатеринбург, городской округ Екатеринбург, Свердловская область, Уральский федеральный округ, 620037, Россия",,620037,"ЖК ""Цветной бульвар""",Пионерский,Екатеринбург,городской округ Екатеринбург,Свердловская область,Россия,ru,42,улица Блюхера
img_08461.jpg,49.2657585144043,2.390343427658081,90109110,way,51714534,highway,secondary,street,0,"Rue de la Commune de Paris, Saint-Vaast-lès-Mello, Senlis, Oise, Hauts-de-France, France métropolitaine, 60660, France",Rue de la Commune de Paris,60660,,,Saint-Vaast-lès-Mello,Oise,Hauts-de-France,France,fr,,
img_08462.jpg,-23.711200714111328,-46.877235412597656,8273733,way,965698160,highway,motorway,street,0,"Rodovia Régis Bittencourt, Jardim Sampaio, Itapecerica da Serra, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 06852-810, Brasil",Rodovia Régis Bittencourt,06852-810,,Jardim Sampaio,Itapecerica da Serra,Região Metropolitana de São Paulo,São Paulo,Brasil,br,,
img_08463.jpg,34.25730514526367,131.93112182617188,251199709,way,83536324,highway,trunk,street,0,"徳山錦バイパス, 平瀬, 岩国市, 山口県, 740-0724, 日本",徳山錦バイパス,740-0724,,平瀬,岩国市,,山口県,日本,jp,,
img_08464.jpg,32.74724578857422,-96.83358001708984,309278892,way,465272856,building,house,house,0,"629, Melba Street, Bishop Arts District, Dallas, Dallas County, Texas, 75208, United States",,75208,Bishop Arts District,,Dallas,Dallas County,Texas,United States,us,629,Melba Street
img_08465.jpg,52.74300384521485,41.414588928222656,182138287,way,516627227,building,yes,house,0,"105, Степная улица, Парк Победы, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392018, Россия",,392018,,Парк Победы,городской округ Тамбов,,Тамбовская область,Россия,ru,105,Степная улица
img_08466.jpg,42.15065383911133,-8.084842681884766,264918870,way,249066182,highway,unclassified,street,0,"Os Cachopos, Redemuíños, Quintela de Leirado, Gomesende, Terra da Celanova, Ourense, Galicia, 32814, España",,32814,,Os Cachopos,Quintela de Leirado,Terra da Celanova,Galicia,España,es,,
img_08467.jpg,53.55011367797852,8.570563316345215,131143031,way,865453107,building,apartments,house,0,"26e, Barkhausenstraße, Mitte-Nord, Mitte, Stadtbezirk Bremerhaven-Nord, Bremerhaven, Bremen, 27568, Deutschland",,27568,Mitte-Nord,Mitte,Bremerhaven,,Bremen,Deutschland,de,26e,Barkhausenstraße
img_08468.jpg,53.20182800292969,-1.4240715503692627,255302857,way,139761829,highway,residential,street,0,"Moorview Close, Wingerworth, New Tupton, North East Derbyshire, Derbyshire, East Midlands, England, S42 6LU, United Kingdom",Moorview Close,S42 6LU,,Wingerworth,North East Derbyshire,Derbyshire,England,United Kingdom,gb,,
img_08469.jpg,42.16543960571289,24.73857879638672,54312538,way,130998424,highway,residential,street,0,"Филипово, Северен, Пловдив, 4003, България",Филипово,4003,,Филипово,Пловдив,Пловдив,Пловдив,България,bg,,
img_08470.jpg,42.65206527709961,-89.05099487304688,359408157,way,21570536,place,house,house,0,"1882, South Crosby Avenue, Janesville, Rock County, Wisconsin, 53546, United States",,53546,,,Janesville,Rock County,Wisconsin,United States,us,1882,South Crosby Avenue
img_08471.jpg,42.2144660949707,-86.02061462402344,368220778,way,17982506,place,house,house,0,"49130, Red Arrow Highway, Lawrence Township, Van Buren County, Michigan, 49064, United States",,49064,,,Lawrence Township,Van Buren County,Michigan,United States,us,49130,Red Arrow Highway
img_08472.jpg,66.11164093017578,23.918188095092773,251961855,way,919169203,highway,primary,street,0,"Älvvägen, Sipola, Haparanda kommun, Norrbottens län, 953 93, Sverige",Älvvägen,953 93,,Sipola,Haparanda kommun,Norrbottens län,,Sverige,se,,
img_08473.jpg,48.76304244995117,-122.42893981933594,356727180,way,5263566,place,house,house,0,"2501, Crestline Drive, Forest Ridge, Bellingham, Whatcom County, Washington, 98226, United States",,98226,Forest Ridge,,Bellingham,Whatcom County,Washington,United States,us,2501,Crestline Drive
